------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Work ctr|Type|Group   |GrC|Material    |OpAc|Valid From|Valid to  |Change No.  |Prod.resources/tools  |Descr. of the production resource/tool  |   Quantity|Un.|Item|Cat|Grp1|Grp2|
|09113   |N   |50380248|1  |M117467MX2  |0120|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|09113   |N   |50380250|1  |M153659MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5008268         |DIE, PROG For M153659MX1                |     1.000 |PC | 100|E  |    |    |
|09113   |N   |50380250|1  |M153659MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012134 ZMD 000 00 |MDS for M153659 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|09113   |N   |50380250|1  |M153659MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012777 ZDL 000 00 |DNL for M153659 Oper. 0100              |     1.000 |EA | 510|D  |    |    |
|09113   |N   |50380250|1  |M153659MX1  |0100|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 1,000.000 |PC |   1|M  |    |    |
|08000   |N   |50380251|1  |M154134MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5009079         |DIE, PROG For M154134MX1                |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50380251|1  |M154134MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01012355 ZMD 000 00 |MDS for M154134 Oper. 0150              |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50380251|1  |M154134MX1  |0150|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 8,000.000 |PC |   1|M  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5008110         |DIE, PROG for M171761MX1                |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006607          |PLUG GAGE DE                            |     1.000 |PC | 300|E  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006513          |PLUG GAGE DE SPECIAL                    |     1.000 |PC | 310|E  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3006514          |PLUG GAGE DE SPECIAL                    |     1.000 |PC | 315|E  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012082 ZMD 000 00 |MDS for M152671 /M171761 op.0100        |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50380252|1  |M171761MX1  |0100|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 3,500.000 |PC |   1|M  |    |    |
|08472   |N   |50380253|1  |M178254     |0100|10/18/2016|12/31/9999|AJ0716MXPROD|IMD15126              |CNTR, HOPPER                            |   450.000 |PC |   1|M  |    |    |
|08472   |N   |50380253|1  |M178254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016617         |DIE, PROG For M178254                   |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380253|1  |M178254     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01021003 ZMD 000 00 |MDS.xls M178254 op 0100                 |     1.000 |%  | 500|D  |    |    |
|08472   |N   |50380253|1  |M178254     |0100|10/18/2016|12/31/9999|AJ0688MXQUAL|MXGT-3006675          |PLUG GAGE DE                            |     1.000 |   | 300|E  |    |    |
|08000   |N   |50380257|1  |M176356MX1  |0100|09/09/2016|12/31/9999|AI8021MXPROD|IMD15126              |CNTR, HOPPER                            | 1,000.000 |PC |   1|M  |    |    |
|08000   |N   |50380257|1  |M176356MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020979 ZMD 000 00 |MDS.xls M176356 op0100                  |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50380257|1  |M176356MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016527         |DIE, PROG For M176356MX1                |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380259|1  |M175861MX1  |0100|02/02/2017|12/31/9999|AJ7305MXPROD|IMD15128              |CNTR, LARGE TUB                         |   500.000 |PC |   1|M  |    |    |
|08472   |N   |50380259|1  |M175861MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020975 ZMD 000 00 |MDS.xls M175861 op0100                  |     1.000 |%  | 500|D  |    |    |
|08472   |N   |50380259|1  |M175861MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016552         |DIE, PROG For M175861MX1                |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380260|1  |LVU31456LV1 |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016611         |DIE, PROG For LVU31456LV1               |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380260|1  |LVU31456LV1 |0100|09/13/2016|12/31/9999|AI8239MXPROD|10000069240 ZMD 000 00|MDS. xls LVU31456                       |     1.000 |%  | 500|D  |    |    |
|08472   |N   |50380260|1  |LVU31456LV1 |0100|10/31/2017|12/31/9999|AL3772MXPROD|RCG25                 |RETURNABLE CONTAINER 30X32X25           |   600.000 |PC |   1|M  |    |    |
|08472   |N   |50380260|1  |LVU31456LV1 |0100|10/31/2017|12/31/9999|AL3772MXPROD|RCG25                 |RETURNABLE CONTAINER 30X32X25           |   600.000 |PC |   6|M  |    |    |
|08472   |N   |50380261|1  |LVU31458LV1 |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016610         |DIE, PROG For LVU31458LV1               |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380261|1  |LVU31458LV1 |0100|09/28/2016|12/31/9999|AI9349MXPROD|10000069368 ZMD 000 00|MDS.xls for LVU31458 op0100             |     1.000 |%  | 110|D  |    |    |
|08472   |N   |50380261|1  |LVU31458LV1 |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 1,000.000 |PC |   1|M  |    |    |
|08472   |N   |50380261|1  |LVU31458LV1 |0100|10/21/2020|12/31/9999|AR7139MXQUAL|MXGT-3006231          |PLUG GAGE SE                            |     1.000 |   | 300|E  |    |    |
|08000   |N   |50380267|1  |M178189MX1  |0100|06/24/2020|12/31/9999|AR0030MXPROD|IMD15126              |CNTR, HOPPER                            | 4,000.000 |PC |   1|M  |    |    |
|08000   |N   |50380267|1  |M178189MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5016626         |DIE, PROG For M178189MX1                |     1.000 |PC | 500|E  |    |    |
|08000   |N   |50380267|1  |M178189MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01021002 ZMD 000 00 |MDS.xls M178189 op 0100                 |     1.000 |%  | 510|D  |    |    |
|09010   |N   |50380268|1  |M177792     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            | 2,000.000 |PC |   1|M  |    |    |
|09010   |N   |50380268|1  |M177792     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5015491         |DIE, PROG For M177792 & M177945         |     1.000 |PC | 100|E  |    |    |
|09010   |N   |50380268|1  |M177792     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020592 ZMD 000 00 |Mds. xls M169547 op.0100                |     1.000 |%  | 500|D  |    |    |
|09010   |N   |50380269|1  |M177945     |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15126              |CNTR, HOPPER                            | 2,000.000 |PC |   1|M  |    |    |
|09010   |N   |50380269|1  |M177945     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5015491         |DIE, PROG For M177792 & M177945         |     1.000 |PC | 100|E  |    |    |
|09010   |N   |50380269|1  |M177945     |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01020593 ZMD 000 00 |Mds. xls M169548 op.0100                |     1.000 |%  | 500|D  |    |    |
|08975   |N   |50380273|1  |M118876MX2  |0090|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   500.000 |PC |   1|M  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5011158         |(Plated) DIE, PROG for GX20386MX1       |     1.000 |PC | 100|E  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01014645 ZMD 000 00 |MDS for GX20386 Oper 0100               |     1.000 |%  | 500|D  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004500          |CHECKING FIXTURE                        |     1.000 |PC |3000|E  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01014949 ZOS 000 00 |oms for gage 3004500                    |     1.000 |%  |3010|D  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 2,500.000 |PC |   1|M  |    |    |
|08472   |N   |50380290|1  |GX20386MX1  |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 2,500.000 |PC |   3|M  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5012363         |(Plated)DIE, PROG For GX20164/GX21465MX1|     1.000 |PC | 100|E  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004679          |CHECKING FIXTURE                        |     1.000 |PC | 300|E  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004680          |PLUG GAGE DE                            |     1.000 |PC | 300|E  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01015251 ZMD 000 00 |MDS for GX21465 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|02/16/2018|12/31/9999|AL9643MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |12,350.000 |PC |   1|M  |    |    |
|05207   |N   |50380292|1  |GX21465MX1  |0100|02/16/2018|12/31/9999|AL9643MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |12,350.000 |PC |   3|M  |    |    |
|08975   |N   |50380294|1  |LVU15902MX1 |0090|02/16/2018|12/31/9999|AL9643MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |    40.000 |PC |   1|M  |    |    |
|08975   |N   |50380295|1  |LVU18001MX1 |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15129              |CNTR, PLASTIC FOLD'G 30X32X30 (RED)     |   192.000 |PC |   1|M  |    |    |
|06713   |N   |50380295|1  |LVU18001MX1 |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012910 ZMD 000 00 |MDS for LVU18001 Oper. 0100             |     1.000 |%  | 500|D  |    |    |
|06713   |N   |50380295|1  |LVU18001MX1 |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01013259 ZOS 000 00 |OMS LVU18001,0100 GUIDE, BELT           |     1.000 |PC | 510|D  |    |    |
|06713   |N   |50380295|1  |LVU18001MX1 |0200|11/03/2014|12/31/9999|AI3735MXPROD|MX01012912 ZMD 000 00 |MDS for LVU18001 Oper. 0200             |     1.000 |%  | 500|D  |    |    |
|06713   |N   |50380295|1  |LVU18001MX1 |0100|02/16/2018|12/31/9999|AL9643MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   192.000 |PC |   1|M  |    |    |
|06713   |N   |50380295|1  |LVU18001MX1 |0200|02/16/2018|12/31/9999|AL9643MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   192.000 |PC |   1|M  |    |    |
|09113   |N   |50380296|1  |M117829MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5011745         |DIE, PROG For M117829MX1                |     1.000 |PC | 100|E  |    |    |
|09113   |N   |50380296|1  |M117829MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004920          |TEMPLATE STEEL                          |     1.000 |PC | 300|E  |    |    |
|09113   |N   |50380296|1  |M117829MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01015925 ZMD 000 00 |MDS for M117829 Oper. 0100              |     1.000 |%  | 500|D  |    |    |
|09113   |N   |50380296|1  |M117829MX1  |0100|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 5,000.000 |PC |   1|M  |    |    |
|08631   |N   |50380298|1  |M140367MX1  |0090|11/03/2014|12/31/9999|AI3735MXPROD|RCG25                 |RETURNABLE CONTAINER 30X32X25           |   500.000 |PC |   1|M  |    |    |
|08148   |N   |50380298|1  |M140367MX1  |0092|08/09/2016|12/31/9999|AI6058MXPROD|RCG25                 |RETURNABLE CONTAINER 30X32X25           |   500.000 |PC |   1|M  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5011166         |(Plated) DIE, PROG for M142497          |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004497          |PLUG GAGE DE                            |     1.000 |PC | 300|E  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004597          |PLUG GAGE DE                            |     1.000 |PC | 300|E  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01015037 ZMD 000 00 |MDS for M142497 Oper. 0150              |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01015041 ZOS 000 00 |OMS-M142497 gage                        |     1.000 |PC | 510|D  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|03/28/2018|12/31/9999|AM2002MXPROD|RCG30                 |CONTAINER, RETURNABLE 32"X30"X30"       | 4,000.000 |PC |   1|M  |    |    |
|08000   |N   |50380299|1  |M142497MX1  |0150|03/28/2018|12/31/9999|AM2002MXPROD|RCG30                 |CONTAINER, RETURNABLE 32"X30"X30"       | 4,000.000 |PC |   3|M  |    |    |
|05207   |N   |50380300|1  |M144500MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5011170         |(Plated) DIE, PROG For M144500          |     1.000 |PC | 100|E  |    |    |
|05207   |N   |50380300|1  |M144500MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01014716 ZMD 000 00 |MDS for M144500 oper 0100               |     1.000 |%  | 500|D  |    |    |
|05207   |N   |50380300|1  |M144500MX1  |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 1,000.000 |PC |   1|M  |    |    |
|05207   |N   |50380300|1  |M144500MX1  |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 1,000.000 |PC |   3|M  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5002952         |DIE, PROG For M146508                   |     1.000 |PC | 100|E  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01006632 ZMD 000 00 |MDS\M146508\0100                        |     1.000 |EA | 500|D  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15534              |. PROTRACTOR,DIGITL                     |     1.000 |PC |3000|M  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15536              |. 6" CALIPER,DIGITL W/SPC OUTPUT        |     1.000 |PC |3000|M  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|IMD15537              |. ULTRASONIC MICRO.                     |     1.000 |PC |3000|M  |    |    |
|04815   |N   |50380301|1  |M146508MX1  |0100|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 1,000.000 |PC |   1|M  |    |    |
|04815   |N   |50380302|1  |M150229MX1  |0095|11/03/2014|12/31/9999|AI3735MXPROD|RCG25                 |RETURNABLE CONTAINER 30X32X25           |   900.000 |PC |   1|M  |    |    |
|04815   |N   |50380302|1  |M150229MX1  |0095|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5010062         |DIE, COMP'D for M150229                 |     1.000 |PC | 100|E  |    |    |
|04815   |N   |50380302|1  |M150229MX1  |0095|11/03/2014|12/31/9999|AI3735MXPROD|MX01013528 ZMD 000 00 |MDS for M150229 Oper. 0095              |     1.000 |%  | 500|D  |    |    |
|04815   |N   |50380303|1  |M151376MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5008019         |DIE, PROG for M151376 (2AAT)            |     1.000 |PC | 100|E  |    |    |
|04815   |N   |50380303|1  |M151376MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012001 ZMD 000 00 |MDS for M151376 OPER 0100               |     1.000 |%  | 500|D  |    |    |
|04815   |N   |50380303|1  |M151376MX1  |0100|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   500.000 |PC |   1|M  |    |    |
|04815   |N   |50380304|1  |M151377MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5008018         |DIE, PROG for M151377                   |     1.000 |PC | 100|E  |    |    |
|04815   |N   |50380304|1  |M151377MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012000 ZMD 000 00 |MDS for M151377 OPER 0100               |     1.000 |%  | 500|D  |    |    |
|04815   |N   |50380304|1  |M151377MX1  |0100|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 2,500.000 |PC |   1|M  |    |    |
|08631   |N   |50380306|1  |M151418MX1  |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15129              |CNTR, PLASTIC FOLD'G 30X32X30 (RED)     |   100.000 |PC |   1|M  |    |    |
|08148   |N   |50380306|1  |M151418MX1  |0092|08/09/2016|12/31/9999|AI6058MXPROD|IMD15129              |CNTR, PLASTIC FOLD'G 30X32X30 (RED)     |   100.000 |PC |   1|M  |    |    |
|08631   |N   |50380306|1  |M151418MX1  |0090|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   100.000 |PC |  15|M  |    |    |
|08148   |N   |50380306|1  |M151418MX1  |0092|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   100.000 |PC |  15|M  |    |    |
|08000   |N   |50380307|1  |M151940MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5009400         |DIE, PROG For M151940MX1                |     1.000 |PC | 100|E  |    |    |
|08000   |N   |50380307|1  |M151940MX1  |0150|11/03/2014|12/31/9999|AI3735MXPROD|MX01012889 ZMD 000 00 |MDS for M151940 Oper. 0150              |     1.000 |%  | 500|D  |    |    |
|08000   |N   |50380307|1  |M151940MX1  |0150|02/20/2018|12/31/9999|AL9843MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           | 5,000.000 |PC |   1|M  |    |    |
|08631   |N   |50380308|1  |M152137MX1  |0090|11/03/2014|12/31/9999|AI3735MXPROD|IMD15129              |CNTR, PLASTIC FOLD'G 30X32X30 (RED)     |   250.000 |PC |   1|M  |    |    |
|08148   |N   |50380308|1  |M152137MX1  |0092|08/09/2016|12/31/9999|AI6058MXPROD|IMD15129              |CNTR, PLASTIC FOLD'G 30X32X30 (RED)     |   250.000 |PC |   1|M  |    |    |
|08631   |N   |50380308|1  |M152137MX1  |0090|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   100.000 |PC |  15|M  |    |    |
|08148   |N   |50380308|1  |M152137MX1  |0092|02/01/2018|12/31/9999|AL8670MXPROD|RCG34                 |RETURNABLE CONTAINER 30X32X34           |   100.000 |PC |  15|M  |    |    |
|05207   |N   |50380309|1  |M152339MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01T-5009146         |DIE, PROG For M152339MX1 & M152340MX1   |     1.000 |PC | 100|E  |    |    |
|05207   |N   |50380309|1  |M152339MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MXGT-3004204          |CHECKING FIXTURE                        |     1.000 |PC | 300|E  |    |    |
|05207   |N   |50380309|1  |M152339MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01012386 ZMD 000 00 |MDS for M152339 & M152340 Oper. 0100    |     1.000 |%  | 500|D  |    |    |
|05207   |N   |50380309|1  |M152339MX1  |0100|11/03/2014|12/31/9999|AI3735MXPROD|MX01014177 ZOS 000 00 |OMS FOR GAGE 3004204                    |     1.000 |%  | 510|D  |    |    |
